time,posX,posY,posZ,angleX,angleY,angleZ,m1,m2,m3,m4
001.200,0.0,0.0,7.0403714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.205,0.0,0.0,7.066002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.210,0.0,0.0,7.0913873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.215,0.0,0.0,7.1165276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.220,0.0,0.0,7.1414223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.225,0.0,0.0,7.166072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.230,0.0,0.0,7.1904764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.235,0.0,0.0,7.2146354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.240,0.0,0.0,7.238549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.245,0.0,0.0,7.262218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.250,0.0,0.0,7.2856417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.255,0.0,0.0,7.30882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.260,0.0,0.0,7.331753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.265,0.0,0.0,7.3544407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.270,0.0,0.0,7.376883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.275,0.0,0.0,7.3990803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.280,0.0,0.0,7.4210324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.285,0.0,0.0,7.442739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.290,0.0,0.0,7.4642005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.295,0.0,0.0,7.485417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.300,0.0,0.0,7.5063877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.305,0.0,0.0,7.5271134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
