time,Xangle,Yangle,Zangle,velocityX,velocityY,velocityZ,accelX,accelY,accelZ
3.01,0.0,0.0,0.0,0.0,-18.51342,0.0,0.0,-6.6665187,-0.0
3.02,0.0,0.0,0.0,0.0,-18.580141,0.0,0.0,-6.6720386,-0.0
3.03,0.0,0.0,0.0,0.0,-18.646917,0.0,0.0,-6.6775823,-0.0
3.04,0.0,0.0,0.0,0.0,-18.713749,0.0,0.0,-6.683151,-0.0
3.05,0.0,0.0,0.0,0.0,-18.780636,0.0,0.0,-6.6887436,-0.0
3.06,0.0,0.0,0.0,0.0,-18.84758,0.0,0.0,-6.694361,-0.0
3.07,0.0,0.0,0.0,0.0,-18.91458,0.0,0.0,-6.7000036,-0.0
3.08,0.0,0.0,0.0,0.0,-18.981636,0.0,0.0,-6.7056713,-0.0
3.09,0.0,0.0,0.0,0.0,-19.04875,0.0,0.0,-6.7113633,-0.0
3.10,0.0,0.0,0.0,0.0,-19.115921,0.0,0.0,-6.7170806,-0.0
3.11,0.0,0.0,0.0,0.0,-19.18315,0.0,0.0,-6.722823,-0.0
3.12,0.0,0.0,0.0,0.0,-19.250435,0.0,0.0,-6.7285905,-0.0
3.13,0.0,0.0,0.0,0.0,-19.31778,0.0,0.0,-6.7343836,-0.0
3.14,0.0,0.0,0.0,0.0,-19.385181,0.0,0.0,-6.740201,-0.0
3.15,0.0,0.0,0.0,0.0,-19.452642,0.0,0.0,-6.746045,-0.0
3.16,0.0,0.0,0.0,0.0,-19.52016,0.0,0.0,-6.7519135,-0.0
3.17,0.0,0.0,0.0,0.0,-19.587738,0.0,0.0,-6.7578077,-0.0
3.18,0.0,0.0,0.0,0.0,-19.655375,0.0,0.0,-6.7637277,-0.0
3.19,0.0,0.0,0.0,0.0,-19.723072,0.0,0.0,-6.769674,-0.0
3.20,0.0,0.0,0.0,0.0,-19.790829,0.0,0.0,-6.775645,-0.0
3.21,0.0,0.0,0.0,0.0,-19.858644,0.0,0.0,-6.7816424,-0.0
3.22,0.0,0.0,0.0,0.0,-19.926521,0.0,0.0,-6.7876654,-0.0
3.23,0.0,0.0,0.0,0.0,-19.99446,0.0,0.0,-6.7937145,-0.0
3.24,0.0,0.0,0.0,0.0,-20.062456,0.0,0.0,-6.7997894,-0.0
3.25,0.0,0.0,0.0,0.0,-20.130514,0.0,0.0,-6.8058906,-0.0
3.26,0.0,0.0,0.0,0.0,-20.198635,0.0,0.0,-6.812018,-0.0
3.27,0.0,0.0,0.0,0.0,-20.266817,0.0,0.0,-6.818172,-0.0
3.28,0.0,0.0,0.0,0.0,-20.33506,0.0,0.0,-6.824352,-0.0
3.29,0.0,0.0,0.0,0.0,-20.403366,0.0,0.0,-6.830559,-0.0
3.30,0.0,0.0,0.0,0.0,-20.471733,0.0,0.0,-6.836792,-0.0
3.31,0.0,0.0,0.0,0.0,-20.540163,0.0,0.0,-6.8430514,-0.0
3.32,0.0,0.0,0.0,0.0,-20.608656,0.0,0.0,-6.849338,-0.0
3.33,0.0,0.0,0.0,0.0,-20.677212,0.0,0.0,-6.8556514,-0.0
3.34,0.0,0.0,0.0,0.0,-20.745832,0.0,0.0,-6.8619914,-0.0
3.35,0.0,0.0,0.0,0.0,-20.814516,0.0,0.0,-6.8683586,-0.0
3.36,0.0,0.0,0.0,0.0,-20.883263,0.0,0.0,-6.874752,-0.0
3.37,0.0,0.0,0.0,0.0,-20.952074,0.0,0.0,-6.8811736,-0.0
3.38,0.0,0.0,0.0,0.0,-21.02095,0.0,0.0,-6.887622,-0.0
3.39,0.0,0.0,0.0,0.0,-21.089891,0.0,0.0,-6.8940973,-0.0
3.40,0.0,0.0,0.0,0.0,-21.158897,0.0,0.0,-6.900601,-0.0
3.41,0.0,0.0,0.0,0.0,-21.227968,0.0,0.0,-6.9071317,-0.0
3.42,0.0,0.0,0.0,0.0,-21.297106,0.0,0.0,-6.913689,-0.0
3.43,0.0,0.0,0.0,0.0,-21.366308,0.0,0.0,-6.920275,-0.0
3.44,0.0,0.0,0.0,0.0,-21.435577,0.0,0.0,-6.926888,-0.0
3.45,0.0,0.0,0.0,0.0,-21.504913,0.0,0.0,-6.93353,-0.0
3.46,0.0,0.0,0.0,0.0,-21.574316,0.0,0.0,-6.940199,-0.0
3.47,0.0,0.0,0.0,0.0,-21.643785,0.0,0.0,-6.946896,-0.0
3.48,0.0,0.0,0.0,0.0,-21.713322,0.0,0.0,-6.953621,-0.0
3.49,0.0,0.0,0.0,0.0,-21.782925,0.0,0.0,-6.9603744,-0.0
3.50,0.0,0.0,0.0,0.0,-21.851538,0.0,0.0,-6.8612604,-0.0
3.51,0.0,0.0,0.0,0.0,-21.906279,0.0,0.0,-5.4741635,-0.0
3.52,0.0,0.0,0.0,0.0,-21.94865,0.0,0.0,-4.23718,-0.0
3.53,0.0,0.0,0.0,0.0,-21.980812,0.0,0.0,-3.2161481,-0.0
3.54,0.0,0.0,0.0,0.0,-22.004055,0.0,0.0,-2.3242543,-0.0
3.55,0.0,0.0,0.0,0.0,-22.019455,0.0,0.0,-1.5399971,-0.0
3.56,0.0,0.0,0.0,0.0,-22.028528,0.0,0.0,-0.9072733,-0.0
3.57,0.0,0.0,0.0,0.0,-22.031702,0.0,0.0,-0.3173045,-0.0
3.58,0.0,0.0,0.0,0.0,-22.030058,0.0,0.0,0.16434184,-0.0
3.59,0.0,0.0,0.0,0.0,-22.024466,0.0,0.0,0.5591837,-0.0
3.60,0.0,0.0,0.0,0.0,-22.01514,0.0,0.0,0.9325295,-0.0
3.61,0.0,0.0,0.0,0.0,-22.002733,0.0,0.0,1.2406741,-0.0
3.62,0.0,0.0,0.0,0.0,-21.98768,0.0,0.0,1.5052861,-0.0
3.63,0.0,0.0,0.0,0.0,-21.970636,0.0,0.0,1.7044361,-0.0
3.64,0.0,0.0,0.0,0.0,-21.951384,0.0,0.0,1.9252741,-0.0
3.65,0.0,0.0,0.0,0.0,-21.930578,0.0,0.0,2.0805192,-0.0
3.66,0.0,0.0,0.0,0.0,-21.908222,0.0,0.0,2.2355444,-0.0
3.67,0.0,0.0,0.0,0.0,-21.884756,0.0,0.0,2.3466442,-0.0
3.68,0.0,0.0,0.0,0.0,-21.8604,0.0,0.0,2.435594,-0.0
3.69,0.0,0.0,0.0,0.0,-21.835157,0.0,0.0,2.5241494,-0.0
3.70,0.0,0.0,0.0,0.0,-21.809034,0.0,0.0,2.6122873,-0.0
3.71,0.0,0.0,0.0,0.0,-21.782251,0.0,0.0,2.6782088,-0.0
3.72,0.0,0.0,0.0,0.0,-21.755033,0.0,0.0,2.7218263,-0.0
3.73,0.0,0.0,0.0,0.0,-21.727165,0.0,0.0,2.7867584,-0.0
3.74,0.0,0.0,0.0,0.0,-21.69909,0.0,0.0,2.807609,-0.0
3.75,0.0,0.0,0.0,0.0,-21.670591,0.0,0.0,2.8497078,-0.0
3.76,0.0,0.0,0.0,0.0,-21.641897,0.0,0.0,2.869479,-0.0
3.77,0.0,0.0,0.0,0.0,-21.61301,0.0,0.0,2.888677,-0.0
3.78,0.0,0.0,0.0,0.0,-21.583937,0.0,0.0,2.9073231,-0.0
3.79,0.0,0.0,0.0,0.0,-21.554682,0.0,0.0,2.9254172,-0.0
3.80,0.0,0.0,0.0,0.0,-21.525253,0.0,0.0,2.942914,-0.0
3.81,0.0,0.0,0.0,0.0,-21.495655,0.0,0.0,2.9598792,-0.0
3.82,0.0,0.0,0.0,0.0,-21.465893,0.0,0.0,2.9762683,-0.0
3.83,0.0,0.0,0.0,0.0,-21.43619,0.0,0.0,2.9702601,-0.0
3.84,0.0,0.0,0.0,0.0,-21.406553,0.0,0.0,2.9636328,-0.0
3.85,0.0,0.0,0.0,0.0,-21.376772,0.0,0.0,2.9782262,-0.0
3.86,0.0,0.0,0.0,0.0,-21.34685,0.0,0.0,2.9922411,-0.0
3.87,0.0,0.0,0.0,0.0,-21.31701,0.0,0.0,2.9838784,-0.0
3.88,0.0,0.0,0.0,0.0,-21.287262,0.0,0.0,2.9748716,-0.0
3.89,0.0,0.0,0.0,0.0,-21.257608,0.0,0.0,2.965264,-0.0
3.90,0.0,0.0,0.0,0.0,-21.227621,0.0,0.0,2.9986947,-0.0
3.91,0.0,0.0,0.0,0.0,-21.197742,0.0,0.0,2.9879465,-0.0
3.92,0.0,0.0,0.0,0.0,-21.167976,0.0,0.0,2.9765518,-0.0
3.93,0.0,0.0,0.0,0.0,-21.138113,0.0,0.0,2.9864173,-0.0
3.94,0.0,0.0,0.0,0.0,-21.108376,0.0,0.0,2.973836,-0.0
3.95,0.0,0.0,0.0,0.0,-21.07877,0.0,0.0,2.96065,-0.0
3.96,0.0,0.0,0.0,0.0,-21.048864,0.0,0.0,2.9904993,-0.0
3.97,0.0,0.0,0.0,0.0,-21.019321,0.0,0.0,2.9543242,-0.0
3.98,0.0,0.0,0.0,0.0,-20.98971,0.0,0.0,2.961141,-0.0
3.99,0.0,0.0,0.0,0.0,-20.960035,0.0,0.0,2.9673934,-0.0
4.00,0.0,0.0,0.0,0.0,-20.930523,0.0,0.0,2.9512174,-0.0
4.01,0.0,0.0,0.0,0.0,-20.90096,0.0,0.0,2.9562535,-0.0
4.02,0.0,0.0,0.0,0.0,-20.871353,0.0,0.0,2.9607239,-0.0
4.03,0.0,0.0,0.0,0.0,-20.841925,0.0,0.0,2.9428077,-0.0
4.04,0.0,0.0,0.0,0.0,-20.812464,0.0,0.0,2.9460588,-0.0
4.05,0.0,0.0,0.0,0.0,-20.782976,0.0,0.0,2.9487424,-0.0
4.06,0.0,0.0,0.0,0.0,-20.753687,0.0,0.0,2.9290159,-0.0
4.07,0.0,0.0,0.0,0.0,-20.724382,0.0,0.0,2.9304986,-0.0
4.08,0.0,0.0,0.0,0.0,-20.695068,0.0,0.0,2.9313684,-0.0
4.09,0.0,0.0,0.0,0.0,-20.66575,0.0,0.0,2.9317122,-0.0
4.10,0.0,0.0,0.0,0.0,-20.636436,0.0,0.0,2.931442,-0.0
4.11,0.0,0.0,0.0,0.0,-20.60735,0.0,0.0,2.9087589,-0.0
4.12,0.0,0.0,0.0,0.0,-20.578276,0.0,0.0,2.9072826,-0.0
4.13,0.0,0.0,0.0,0.0,-20.549223,0.0,0.0,2.9052129,-0.0
4.14,0.0,0.0,0.0,0.0,-20.51998,0.0,0.0,2.9244123,-0.0
4.15,0.0,0.0,0.0,0.0,-20.490986,0.0,0.0,2.8994188,-0.0
4.16,0.0,0.0,0.0,0.0,-20.46203,0.0,0.0,2.8955865,-0.0
4.17,0.0,0.0,0.0,0.0,-20.433119,0.0,0.0,2.891202,-0.0
4.18,0.0,0.0,0.0,0.0,-20.404257,0.0,0.0,2.8862429,-0.0
4.19,0.0,0.0,0.0,0.0,-20.37545,0.0,0.0,2.8806648,-0.0
4.20,0.0,0.0,0.0,0.0,-20.346704,0.0,0.0,2.8745334,-0.0
4.21,0.0,0.0,0.0,0.0,-20.317808,0.0,0.0,2.8896244,-0.0
4.22,0.0,0.0,0.0,0.0,-20.289204,0.0,0.0,2.8605182,-0.0
4.23,0.0,0.0,0.0,0.0,-20.26046,0.0,0.0,2.874411,-0.0
4.24,0.0,0.0,0.0,0.0,-20.2318,0.0,0.0,2.8659923,-0.0
4.25,0.0,0.0,0.0,0.0,-20.20323,0.0,0.0,2.8569515,-0.0
4.26,0.0,0.0,0.0,0.0,-20.174538,0.0,0.0,2.8691523,-0.0
4.27,0.0,0.0,0.0,0.0,-20.146166,0.0,0.0,2.8371534,-0.0
4.28,0.0,0.0,0.0,0.0,-20.117683,0.0,0.0,2.8481739,-0.0
4.29,0.0,0.0,0.0,0.0,-20.089315,0.0,0.0,2.8368573,-0.0
4.30,0.0,0.0,0.0,0.0,-20.060848,0.0,0.0,2.8467362,-0.0
4.31,0.0,0.0,0.0,0.0,-20.032505,0.0,0.0,2.8342557,-0.0
4.32,0.0,0.0,0.0,0.0,-20.004074,0.0,0.0,2.8430355,-0.0
4.33,0.0,0.0,0.0,0.0,-19.975998,0.0,0.0,2.807591,-0.0
4.34,0.0,0.0,0.0,0.0,-19.947628,0.0,0.0,2.8370044,-0.0
4.35,0.0,0.0,0.0,0.0,-19.919405,0.0,0.0,2.8222554,-0.0
4.36,0.0,0.0,0.0,0.0,-19.891336,0.0,0.0,2.8069232,-0.0
4.37,0.0,0.0,0.0,0.0,-19.863209,0.0,0.0,2.8128047,-0.0
4.38,0.0,0.0,0.0,0.0,-19.835028,0.0,0.0,2.8181434,-0.0
4.39,0.0,0.0,0.0,0.0,-19.807016,0.0,0.0,2.8011398,-0.0
4.40,0.0,0.0,0.0,0.0,-19.778963,0.0,0.0,2.805349,-0.0
4.41,0.0,0.0,0.0,0.0,-19.751091,0.0,0.0,2.787172,-0.0
4.42,0.0,0.0,0.0,0.0,-19.723188,0.0,0.0,2.7902505,-0.0
4.43,0.0,0.0,0.0,0.0,-19.695261,0.0,0.0,2.792761,-0.0
4.44,0.0,0.0,0.0,0.0,-19.667532,0.0,0.0,2.7729056,-0.0
4.45,0.0,0.0,0.0,0.0,-19.63979,0.0,0.0,2.7743044,-0.0
4.46,0.0,0.0,0.0,0.0,-19.61182,0.0,0.0,2.7969322,-0.0
4.47,0.0,0.0,0.0,0.0,-19.584284,0.0,0.0,2.7536151,-0.0
4.48,0.0,0.0,0.0,0.0,-19.556532,0.0,0.0,2.7751062,-0.0
4.49,0.0,0.0,0.0,0.0,-19.52879,0.0,0.0,2.7742915,-0.0
4.50,0.0,0.0,0.0,0.0,-19.501278,0.0,0.0,2.7510855,-0.0
4.51,0.0,0.0,0.0,0.0,-19.473787,0.0,0.0,2.7491093,-0.0
4.52,0.0,0.0,0.0,0.0,-19.446321,0.0,0.0,2.746583,-0.0
4.53,0.0,0.0,0.0,0.0,-19.418669,0.0,0.0,2.765348,-0.0
4.54,0.0,0.0,0.0,0.0,-19.39127,0.0,0.0,2.739919,-0.0
4.55,0.0,0.0,0.0,0.0,-19.363913,0.0,0.0,2.7357612,-0.0
4.56,0.0,0.0,0.0,0.0,-19.336384,0.0,0.0,2.7528284,-0.0
4.57,0.0,0.0,0.0,0.0,-19.309126,0.0,0.0,2.7257652,-0.0
4.58,0.0,0.0,0.0,0.0,-19.281927,0.0,0.0,2.719907,-0.0
4.59,0.0,0.0,0.0,0.0,-19.254574,0.0,0.0,2.735337,-0.0
4.60,0.0,0.0,0.0,0.0,-19.22729,0.0,0.0,2.728434,-0.0
4.61,0.0,0.0,0.0,0.0,-19.200298,0.0,0.0,2.6991565,-0.0
4.62,0.0,0.0,0.0,0.0,-19.17317,0.0,0.0,2.7129023,-0.0
4.63,0.0,0.0,0.0,0.0,-19.146126,0.0,0.0,2.704335,-0.0
4.64,0.0,0.0,0.0,0.0,-19.118956,0.0,0.0,2.7170322,-0.0
4.65,0.0,0.0,0.0,0.0,-19.091883,0.0,0.0,2.7073722,-0.0
4.66,0.0,0.0,0.0,0.0,-19.06491,0.0,0.0,2.697177,-0.0
4.67,0.0,0.0,0.0,0.0,-19.038046,0.0,0.0,2.6864252,-0.0
4.68,0.0,0.0,0.0,0.0,-19.011076,0.0,0.0,2.6969361,-0.0
4.69,0.0,0.0,0.0,0.0,-18.984224,0.0,0.0,2.6851096,-0.0
4.70,0.0,0.0,0.0,0.0,-18.95728,0.0,0.0,2.6945446,-0.0
4.71,0.0,0.0,0.0,0.0,-18.930681,0.0,0.0,2.6598213,-0.0
4.72,0.0,0.0,0.0,0.0,-18.903782,0.0,0.0,2.6899805,-0.0
4.73,0.0,0.0,0.0,0.0,-18.877241,0.0,0.0,2.6541567,-0.0
4.74,0.0,0.0,0.0,0.0,-18.850409,0.0,0.0,2.6832364,-0.0
4.75,0.0,0.0,0.0,0.0,-18.823727,0.0,0.0,2.6681743,-0.0
4.76,0.0,0.0,0.0,0.0,-18.797201,0.0,0.0,2.652595,-0.0
4.77,0.0,0.0,0.0,0.0,-18.770618,0.0,0.0,2.658231,-0.0
4.78,0.0,0.0,0.0,0.0,-18.744204,0.0,0.0,2.6415472,-0.0
4.79,0.0,0.0,0.0,0.0,-18.717524,0.0,0.0,2.6679628,-0.0
4.80,0.0,0.0,0.0,0.0,-18.691021,0.0,0.0,2.6502566,-0.0
4.81,0.0,0.0,0.0,0.0,-18.664701,0.0,0.0,2.6319652,-0.0
4.82,0.0,0.0,0.0,0.0,-18.638351,0.0,0.0,2.6349304,-0.0
4.83,0.0,0.0,0.0,0.0,-18.611977,0.0,0.0,2.6373935,-0.0
4.84,0.0,0.0,0.0,0.0,-18.585583,0.0,0.0,2.6393547,-0.0
4.85,0.0,0.0,0.0,0.0,-18.559393,0.0,0.0,2.618949,-0.0
4.86,0.0,0.0,0.0,0.0,-18.533413,0.0,0.0,2.5979784,-0.0
4.87,0.0,0.0,0.0,0.0,-18.507212,0.0,0.0,2.620104,-0.0
4.88,0.0,0.0,0.0,0.0,-18.480795,0.0,0.0,2.6417658,-0.0
4.89,0.0,0.0,0.0,0.0,-18.45482,0.0,0.0,2.5974588,-0.0
4.90,0.0,0.0,0.0,0.0,-18.42864,0.0,0.0,2.6180272,-0.0
4.91,0.0,0.0,0.0,0.0,-18.402697,0.0,0.0,2.5944684,-0.0
4.92,0.0,0.0,0.0,0.0,-18.376556,0.0,0.0,2.613982,-0.0
4.93,0.0,0.0,0.0,0.0,-18.350662,0.0,0.0,2.5893888,-0.0
4.94,0.0,0.0,0.0,0.0,-18.324583,0.0,0.0,2.6078682,-0.0
4.95,0.0,0.0,0.0,0.0,-18.298979,0.0,0.0,2.5603976,-0.0
4.96,0.0,0.0,0.0,0.0,-18.272984,0.0,0.0,2.5995986,-0.0
4.97,0.0,0.0,0.0,0.0,-18.247255,0.0,0.0,2.5729113,-0.0
4.98,0.0,0.0,0.0,0.0,-18.221363,0.0,0.0,2.5893154,-0.0
4.99,0.0,0.0,0.0,0.0,-18.195747,0.0,0.0,2.5615668,-0.0
5.00,0.0,0.0,0.0,0.0,-18.16976,0.0,0.0,2.5987515,-0.0
5.01,0.0,0.0,0.0,0.0,-18.144278,0.0,0.0,2.548182,-0.0
5.02,0.0,0.0,0.0,0.0,-18.118652,0.0,0.0,2.5624838,-0.0
5.03,0.0,0.0,0.0,0.0,-18.093107,0.0,0.0,2.5544727,-0.0
5.04,0.0,0.0,0.0,0.0,-18.067429,0.0,0.0,2.567771,-0.0
5.05,0.0,0.0,0.0,0.0,-18.042059,0.0,0.0,2.5369136,-0.0
5.06,0.0,0.0,0.0,0.0,-18.016567,0.0,0.0,2.5491457,-0.0
5.07,0.0,0.0,0.0,0.0,-17.990957,0.0,0.0,2.5609264,-0.0
5.08,0.0,0.0,0.0,0.0,-17.965672,0.0,0.0,2.528551,-0.0
5.09,0.0,0.0,0.0,0.0,-17.940279,0.0,0.0,2.5392413,-0.0
5.10,0.0,0.0,0.0,0.0,-17.914783,0.0,0.0,2.54948,-0.0
5.11,0.0,0.0,0.0,0.0,-17.889627,0.0,0.0,2.5155604,-0.0
5.12,0.0,0.0,0.0,0.0,-17.86438,0.0,0.0,2.5247278,-0.0
5.13,0.0,0.0,0.0,0.0,-17.839046,0.0,0.0,2.53342,-0.0
5.14,0.0,0.0,0.0,0.0,-17.814066,0.0,0.0,2.4979749,-0.0
5.15,0.0,0.0,0.0,0.0,-17.788792,0.0,0.0,2.5274358,-0.0
5.16,0.0,0.0,0.0,0.0,-17.763664,0.0,0.0,2.5127976,-0.0
5.17,0.0,0.0,0.0,0.0,-17.738688,0.0,0.0,2.4976435,-0.0
5.18,0.0,0.0,0.0,0.0,-17.713432,0.0,0.0,2.5255914,-0.0
5.19,0.0,0.0,0.0,0.0,-17.688557,0.0,0.0,2.487619,-0.0
5.20,0.0,0.0,0.0,0.0,-17.66363,0.0,0.0,2.4927526,-0.0
5.21,0.0,0.0,0.0,0.0,-17.638657,0.0,0.0,2.4973855,-0.0
5.22,0.0,0.0,0.0,0.0,-17.613642,0.0,0.0,2.5015402,-0.0
5.23,0.0,0.0,0.0,0.0,-17.58859,0.0,0.0,2.5051942,-0.0
5.24,0.0,0.0,0.0,0.0,-17.563944,0.0,0.0,2.464728,-0.0
5.25,0.0,0.0,0.0,0.0,-17.539053,0.0,0.0,2.489143,-0.0
5.26,0.0,0.0,0.0,0.0,-17.51425,0.0,0.0,2.4803755,-0.0
5.27,0.0,0.0,0.0,0.0,-17.489538,0.0,0.0,2.471097,-0.0
5.28,0.0,0.0,0.0,0.0,-17.464815,0.0,0.0,2.4722497,-0.0
5.29,0.0,0.0,0.0,0.0,-17.440195,0.0,0.0,2.4619784,-0.0
5.30,0.0,0.0,0.0,0.0,-17.415573,0.0,0.0,2.4621158,-0.0
5.31,0.0,0.0,0.0,0.0,-17.390955,0.0,0.0,2.4617496,-0.0
5.32,0.0,0.0,0.0,0.0,-17.366346,0.0,0.0,2.4609225,-0.0
5.33,0.0,0.0,0.0,0.0,-17.34186,0.0,0.0,2.4486694,-0.0
5.34,0.0,0.0,0.0,0.0,-17.317392,0.0,0.0,2.4468238,-0.0
5.35,0.0,0.0,0.0,0.0,-17.292948,0.0,0.0,2.4444945,-0.0
5.36,0.0,0.0,0.0,0.0,-17.268532,0.0,0.0,2.4416811,-0.0
5.37,0.0,0.0,0.0,0.0,-17.244148,0.0,0.0,2.4383616,-0.0
5.38,0.0,0.0,0.0,0.0,-17.219803,0.0,0.0,2.4345574,-0.0
5.39,0.0,0.0,0.0,0.0,-17.195501,0.0,0.0,2.430246,-0.0
5.40,0.0,0.0,0.0,0.0,-17.171247,0.0,0.0,2.425471,-0.0
5.41,0.0,0.0,0.0,0.0,-17.146936,0.0,0.0,2.4311094,-0.0
5.42,0.0,0.0,0.0,0.0,-17.122683,0.0,0.0,2.4253488,-0.0
5.43,0.0,0.0,0.0,0.0,-17.098492,0.0,0.0,2.4191015,-0.0
5.44,0.0,0.0,0.0,0.0,-17.074368,0.0,0.0,2.4123673,-0.0
5.45,0.0,0.0,0.0,0.0,-17.050207,0.0,0.0,2.416045,-0.0
5.46,0.0,0.0,0.0,0.0,-17.026123,0.0,0.0,2.4083443,-0.0
5.47,0.0,0.0,0.0,0.0,-17.002121,0.0,0.0,2.4001555,-0.0
5.48,0.0,0.0,0.0,0.0,-16.978098,0.0,0.0,2.4023774,-0.0
5.49,0.0,0.0,0.0,0.0,-16.954056,0.0,0.0,2.4041405,-0.0
5.50,0.0,0.0,0.0,0.0,-16.93011,0.0,0.0,2.394502,-0.0
5.51,0.0,0.0,0.0,0.0,-16.906158,0.0,0.0,2.3952947,-0.0
5.52,0.0,0.0,0.0,0.0,-16.88231,0.0,0.0,2.3846853,-0.0
5.53,0.0,0.0,0.0,0.0,-16.858465,0.0,0.0,2.3845067,-0.0
5.54,0.0,0.0,0.0,0.0,-16.834627,0.0,0.0,2.3838456,-0.0
5.55,0.0,0.0,0.0,0.0,-16.81091,0.0,0.0,2.3718028,-0.0
5.56,0.0,0.0,0.0,0.0,-16.787207,0.0,0.0,2.370168,-0.0
5.57,0.0,0.0,0.0,0.0,-16.763525,0.0,0.0,2.3680718,-0.0
5.58,0.0,0.0,0.0,0.0,-16.73987,0.0,0.0,2.3654919,-0.0
5.59,0.0,0.0,0.0,0.0,-16.716246,0.0,0.0,2.362428,-0.0
5.60,0.0,0.0,0.0,0.0,-16.692657,0.0,0.0,2.3589013,-0.0
5.61,0.0,0.0,0.0,0.0,-16.669107,0.0,0.0,2.354912,-0.0
5.62,0.0,0.0,0.0,0.0,-16.645494,0.0,0.0,2.3613367,-0.0
5.63,0.0,0.0,0.0,0.0,-16.621931,0.0,0.0,2.3564284,-0.0
5.64,0.0,0.0,0.0,0.0,-16.598421,0.0,0.0,2.350991,-0.0
5.65,0.0,0.0,0.0,0.0,-16.57497,0.0,0.0,2.3451328,-0.0
5.66,0.0,0.0,0.0,0.0,-16.551582,0.0,0.0,2.3387446,-0.0
5.67,0.0,0.0,0.0,0.0,-16.528263,0.0,0.0,2.3319135,-0.0
5.68,0.0,0.0,0.0,0.0,-16.504908,0.0,0.0,2.335516,-0.0
5.69,0.0,0.0,0.0,0.0,-16.48163,0.0,0.0,2.32774,-0.0
5.70,0.0,0.0,0.0,0.0,-16.458326,0.0,0.0,2.3303974,-0.0
5.71,0.0,0.0,0.0,0.0,-16.43511,0.0,0.0,2.3216755,-0.0
5.72,0.0,0.0,0.0,0.0,-16.411877,0.0,0.0,2.323408,-0.0
5.73,0.0,0.0,0.0,0.0,-16.388739,0.0,0.0,2.3137603,-0.0
5.74,0.0,0.0,0.0,0.0,-16.365593,0.0,0.0,2.314545,-0.0
5.75,0.0,0.0,0.0,0.0,-16.342443,0.0,0.0,2.3148916,-0.0
5.76,0.0,0.0,0.0,0.0,-16.319405,0.0,0.0,2.3038356,-0.0
5.77,0.0,0.0,0.0,0.0,-16.296371,0.0,0.0,2.3032324,-0.0
5.78,0.0,0.0,0.0,0.0,-16.27335,0.0,0.0,2.3021688,-0.0
5.79,0.0,0.0,0.0,0.0,-16.250343,0.0,0.0,2.300644,-0.0
5.80,0.0,0.0,0.0,0.0,-16.227356,0.0,0.0,2.298658,-0.0
5.81,0.0,0.0,0.0,0.0,-16.204393,0.0,0.0,2.2962103,-0.0
5.82,0.0,0.0,0.0,0.0,-16.18157,0.0,0.0,2.2824018,-0.0
5.83,0.0,0.0,0.0,0.0,-16.15867,0.0,0.0,2.2899213,-0.0
5.84,0.0,0.0,0.0,0.0,-16.135918,0.0,0.0,2.2751877,-0.0
5.85,0.0,0.0,0.0,0.0,-16.1131,0.0,0.0,2.281782,-0.0
5.86,0.0,0.0,0.0,0.0,-16.09033,0.0,0.0,2.2770433,-0.0
5.87,0.0,0.0,0.0,0.0,-16.067612,0.0,0.0,2.2718413,-0.0
5.88,0.0,0.0,0.0,0.0,-16.04495,0.0,0.0,2.2661755,-0.0
5.89,0.0,0.0,0.0,0.0,-16.02235,0.0,0.0,2.2600453,-0.0
5.90,0.0,0.0,0.0,0.0,-15.999706,0.0,0.0,2.2643716,-0.0
5.91,0.0,0.0,0.0,0.0,-15.977133,0.0,0.0,2.2573636,-0.0
5.92,0.0,0.0,0.0,0.0,-15.954525,0.0,0.0,2.2607682,-0.0
5.93,0.0,0.0,0.0,0.0,-15.931996,0.0,0.0,2.2528374,-0.0
5.94,0.0,0.0,0.0,0.0,-15.909552,0.0,0.0,2.2444413,-0.0
5.95,0.0,0.0,0.0,0.0,-15.887087,0.0,0.0,2.2464998,-0.0
5.96,0.0,0.0,0.0,0.0,-15.864606,0.0,0.0,2.2480998,-0.0
5.97,0.0,0.0,0.0,0.0,-15.842222,0.0,0.0,2.2383635,-0.0
5.98,0.0,0.0,0.0,0.0,-15.819832,0.0,0.0,2.2390597,-0.0
5.99,0.0,0.0,0.0,0.0,-15.797547,0.0,0.0,2.2284405,-0.0
6.00,0.0,0.0,0.0,0.0,-15.775265,0.0,0.0,2.2282314,-0.0
6.01,0.0,0.0,0.0,0.0,-15.752989,0.0,0.0,2.227584,-0.0
6.02,0.0,0.0,0.0,0.0,-15.730724,0.0,0.0,2.226476,-0.0
6.03,0.0,0.0,0.0,0.0,-15.708474,0.0,0.0,2.2249727,-0.0
6.04,0.0,0.0,0.0,0.0,-15.686354,0.0,0.0,2.2120874,-0.0
6.05,0.0,0.0,0.0,0.0,-15.664257,0.0,0.0,2.209632,-0.0
6.06,0.0,0.0,0.0,0.0,-15.642189,0.0,0.0,2.2067587,-0.0
6.07,0.0,0.0,0.0,0.0,-15.620046,0.0,0.0,2.2143445,-0.0
6.08,0.0,0.0,0.0,0.0,-15.5979395,0.0,0.0,2.210598,-0.0
6.09,0.0,0.0,0.0,0.0,-15.575875,0.0,0.0,2.2063892,-0.0
6.10,0.0,0.0,0.0,0.0,-15.553858,0.0,0.0,2.2017608,-0.0
